,都道府県名,都道府県番号
252,岩手県,3
253,岩手県,3
254,岩手県,3
255,岩手県,3
256,岩手県,3
257,岩手県,3
258,岩手県,3
259,岩手県,3
260,岩手県,3
261,岩手県,3
262,岩手県,3
263,岩手県,3
264,岩手県,3
265,岩手県,3
266,岩手県,3
267,岩手県,3
268,岩手県,3
269,岩手県,3
270,岩手県,3
271,岩手県,3
272,宮城県,4
273,宮城県,4
274,宮城県,4
275,宮城県,4
276,宮城県,4
277,宮城県,4
278,宮城県,4
279,宮城県,4
280,宮城県,4
281,宮城県,4
282,宮城県,4
283,宮城県,4
284,宮城県,4
285,宮城県,4
286,宮城県,4
287,宮城県,4
288,宮城県,4
289,宮城県,4
290,宮城県,4
291,宮城県,4
292,宮城県,4
293,宮城県,4
294,宮城県,4
295,宮城県,4
296,宮城県,4
297,宮城県,4
298,宮城県,4
299,宮城県,4
300,宮城県,4
301,宮城県,4
302,宮城県,4
303,宮城県,4
304,宮城県,4
305,宮城県,4
306,宮城県,4
307,秋田県,5
308,秋田県,5
309,秋田県,5
310,秋田県,5
311,秋田県,5
312,秋田県,5
313,秋田県,5
314,秋田県,5
315,秋田県,5
316,秋田県,5
317,秋田県,5
318,秋田県,5
319,秋田県,5
320,秋田県,5
321,秋田県,5
322,秋田県,5
323,秋田県,5
324,秋田県,5
325,秋田県,5
326,秋田県,5
327,秋田県,5
328,秋田県,5
329,秋田県,5
330,秋田県,5
331,秋田県,5
332,山形県,6
333,山形県,6
334,山形県,6
335,山形県,6
336,山形県,6
337,山形県,6
338,山形県,6
339,山形県,6
340,山形県,6
341,山形県,6
342,山形県,6
343,山形県,6
344,山形県,6
345,山形県,6
346,山形県,6
347,山形県,6
348,山形県,6
349,山形県,6
350,山形県,6
351,山形県,6
352,山形県,6
353,山形県,6
354,山形県,6
355,山形県,6
356,山形県,6
357,山形県,6
358,山形県,6
359,山形県,6
360,山形県,6
361,山形県,6
362,山形県,6
363,山形県,6
364,山形県,6
365,山形県,6
366,山形県,6
367,福島県,7
368,福島県,7
369,福島県,7
370,福島県,7
371,福島県,7
372,福島県,7
373,福島県,7
374,福島県,7
375,福島県,7
376,福島県,7
377,福島県,7
378,福島県,7
379,福島県,7
380,福島県,7
381,福島県,7
382,福島県,7
383,福島県,7
384,福島県,7
385,福島県,7
386,福島県,7
387,福島県,7
388,福島県,7
389,福島県,7
390,福島県,7
391,福島県,7
392,福島県,7
393,福島県,7
394,福島県,7
395,福島県,7
396,福島県,7
397,福島県,7
398,福島県,7
399,福島県,7
400,福島県,7
401,福島県,7
402,福島県,7
403,福島県,7
404,福島県,7
405,福島県,7
406,福島県,7
407,福島県,7
408,福島県,7
409,福島県,7
410,福島県,7
411,福島県,7
412,福島県,7
413,福島県,7
414,福島県,7
415,福島県,7
416,福島県,7
417,福島県,7
418,福島県,7
419,福島県,7
420,福島県,7
421,福島県,7
422,福島県,7
423,福島県,7
424,福島県,7
425,福島県,7
426,茨城県,8
427,茨城県,8
428,茨城県,8
429,茨城県,8
430,茨城県,8
431,茨城県,8
432,茨城県,8
433,茨城県,8
434,茨城県,8
435,茨城県,8
436,茨城県,8
437,茨城県,8
438,茨城県,8
439,茨城県,8
440,茨城県,8
441,茨城県,8
442,茨城県,8
443,茨城県,8
444,茨城県,8
445,茨城県,8
446,茨城県,8
447,茨城県,8
448,茨城県,8
449,茨城県,8
450,茨城県,8
451,茨城県,8
452,茨城県,8
453,茨城県,8
454,茨城県,8
455,茨城県,8
456,茨城県,8
457,茨城県,8
458,茨城県,8
459,茨城県,8
460,茨城県,8
461,茨城県,8
462,茨城県,8
463,茨城県,8
464,茨城県,8
465,茨城県,8
466,茨城県,8
467,茨城県,8
468,茨城県,8
469,茨城県,8
470,栃木県,9
471,栃木県,9
472,栃木県,9
473,栃木県,9
474,栃木県,9
475,栃木県,9
476,栃木県,9
477,栃木県,9
478,栃木県,9
479,栃木県,9
480,栃木県,9
481,栃木県,9
482,栃木県,9
483,栃木県,9
484,栃木県,9
485,栃木県,9
486,栃木県,9
487,栃木県,9
488,栃木県,9
489,栃木県,9
490,栃木県,9
491,栃木県,9
492,栃木県,9
493,栃木県,9
494,栃木県,9
495,栃木県,9
496,栃木県,9
497,栃木県,9
498,栃木県,9
499,栃木県,9
500,群馬県,10
501,群馬県,10
502,群馬県,10
503,群馬県,10
504,群馬県,10
505,群馬県,10
506,群馬県,10
507,群馬県,10
508,群馬県,10
509,群馬県,10
510,群馬県,10
511,群馬県,10
512,群馬県,10
513,群馬県,10
514,群馬県,10
515,群馬県,10
516,群馬県,10
517,群馬県,10
518,群馬県,10
519,群馬県,10
520,群馬県,10
521,群馬県,10
522,群馬県,10
523,群馬県,10
524,群馬県,10
525,群馬県,10
526,群馬県,10
527,群馬県,10
528,群馬県,10
529,群馬県,10
530,群馬県,10
531,群馬県,10
532,群馬県,10
533,群馬県,10
534,群馬県,10
535,群馬県,10
536,群馬県,10
537,群馬県,10
538,埼玉県,11
539,埼玉県,11
540,埼玉県,11
541,埼玉県,11
542,埼玉県,11
543,埼玉県,11
544,埼玉県,11
545,埼玉県,11
546,埼玉県,11
547,埼玉県,11
548,埼玉県,11
549,埼玉県,11
550,埼玉県,11
551,埼玉県,11
552,埼玉県,11
553,埼玉県,11
554,埼玉県,11
555,埼玉県,11
556,埼玉県,11
557,埼玉県,11
558,埼玉県,11
559,埼玉県,11
560,埼玉県,11
561,埼玉県,11
562,埼玉県,11
563,埼玉県,11
564,埼玉県,11
565,埼玉県,11
566,埼玉県,11
567,埼玉県,11
568,埼玉県,11
569,埼玉県,11
570,埼玉県,11
571,埼玉県,11
572,埼玉県,11
573,埼玉県,11
574,埼玉県,11
575,埼玉県,11
576,埼玉県,11
577,埼玉県,11
578,埼玉県,11
579,埼玉県,11
580,埼玉県,11
581,埼玉県,11
582,埼玉県,11
583,埼玉県,11
584,埼玉県,11
585,埼玉県,11
586,埼玉県,11
587,埼玉県,11
588,埼玉県,11
589,埼玉県,11
590,埼玉県,11
591,埼玉県,11
592,埼玉県,11
593,埼玉県,11
594,埼玉県,11
595,埼玉県,11
596,埼玉県,11
597,埼玉県,11
598,埼玉県,11
599,埼玉県,11
600,埼玉県,11
601,埼玉県,11
602,埼玉県,11
603,埼玉県,11
604,埼玉県,11
605,埼玉県,11
606,埼玉県,11
607,千葉県,12
608,千葉県,12
609,千葉県,12
610,千葉県,12
611,千葉県,12
612,千葉県,12
613,千葉県,12
614,千葉県,12
615,千葉県,12
616,千葉県,12
617,千葉県,12
618,千葉県,12
619,千葉県,12
620,千葉県,12
621,千葉県,12
622,千葉県,12
623,千葉県,12
624,千葉県,12
625,千葉県,12
626,千葉県,12
627,千葉県,12
628,千葉県,12
629,千葉県,12
630,千葉県,12
631,千葉県,12
632,千葉県,12
633,千葉県,12
634,千葉県,12
635,千葉県,12
636,千葉県,12
637,千葉県,12
638,千葉県,12
639,千葉県,12
640,千葉県,12
641,千葉県,12
642,千葉県,12
643,千葉県,12
644,千葉県,12
645,千葉県,12
646,千葉県,12
647,千葉県,12
648,千葉県,12
649,千葉県,12
650,千葉県,12
651,千葉県,12
652,千葉県,12
653,千葉県,12
654,千葉県,12
655,千葉県,12
656,千葉県,12
657,千葉県,12
658,千葉県,12
659,千葉県,12
660,千葉県,12
661,千葉県,12
662,東京都,13
663,東京都,13
664,東京都,13
665,東京都,13
666,東京都,13
667,東京都,13
668,東京都,13
669,東京都,13
670,東京都,13
671,東京都,13
672,東京都,13
673,東京都,13
674,東京都,13
675,東京都,13
676,東京都,13
677,東京都,13
678,東京都,13
679,東京都,13
680,東京都,13
681,東京都,13
682,東京都,13
683,東京都,13
684,東京都,13
685,東京都,13
686,東京都,13
687,東京都,13
688,東京都,13
689,東京都,13
690,東京都,13
691,東京都,13
692,東京都,13
693,東京都,13
694,東京都,13
695,東京都,13
696,東京都,13
697,東京都,13
698,東京都,13
699,東京都,13
700,東京都,13
701,東京都,13
702,東京都,13
703,東京都,13
704,東京都,13
705,東京都,13
706,東京都,13
707,東京都,13
708,東京都,13
709,東京都,13
710,東京都,13
711,東京都,13
712,東京都,13
713,東京都,13
714,東京都,13
715,東京都,13
716,東京都,13
717,東京都,13
718,東京都,13
719,東京都,13
720,東京都,13
721,東京都,13
722,東京都,13
723,東京都,13
724,神奈川県,14
725,神奈川県,14
726,神奈川県,14
727,神奈川県,14
728,神奈川県,14
729,神奈川県,14
730,神奈川県,14
731,神奈川県,14
732,神奈川県,14
733,神奈川県,14
734,神奈川県,14
735,神奈川県,14
736,神奈川県,14
737,神奈川県,14
738,神奈川県,14
739,神奈川県,14
740,神奈川県,14
741,神奈川県,14
742,神奈川県,14
743,神奈川県,14
744,神奈川県,14
745,神奈川県,14
746,神奈川県,14
747,神奈川県,14
748,神奈川県,14
749,神奈川県,14
750,神奈川県,14
751,神奈川県,14
752,神奈川県,14
753,神奈川県,14
754,神奈川県,14
755,新潟県,15
756,新潟県,15
757,新潟県,15
758,新潟県,15
759,新潟県,15
760,新潟県,15
761,新潟県,15
762,新潟県,15
763,新潟県,15
764,新潟県,15
765,新潟県,15
766,新潟県,15
767,新潟県,15
768,新潟県,15
769,新潟県,15
770,新潟県,15
771,新潟県,15
772,新潟県,15
773,新潟県,15
774,新潟県,15
775,新潟県,15
776,新潟県,15
777,新潟県,15
778,新潟県,15
779,新潟県,15
780,新潟県,15
781,新潟県,15
782,新潟県,15
783,新潟県,15
784,新潟県,15
785,富山県,16
786,富山県,16
787,富山県,16
788,富山県,16
789,富山県,16
790,富山県,16
791,富山県,16
792,富山県,16
793,富山県,16
794,富山県,16
795,富山県,16
796,富山県,16
797,富山県,16
798,富山県,16
799,富山県,16
800,石川県,17
801,石川県,17
802,石川県,17
803,石川県,17
804,石川県,17
805,石川県,17
806,石川県,17
807,石川県,17
808,石川県,17
809,石川県,17
810,石川県,17
811,石川県,17
812,石川県,17
813,石川県,17
814,石川県,17
815,石川県,17
816,石川県,17
817,石川県,17
818,石川県,17
819,福井県,18
820,福井県,18
821,福井県,18
822,福井県,18
823,福井県,18
824,福井県,18
825,福井県,18
826,福井県,18
827,福井県,18
828,福井県,18
829,福井県,18
830,福井県,18
831,福井県,18
832,福井県,18
833,福井県,18
834,福井県,18
835,福井県,18
836,山梨県,19
837,山梨県,19
838,山梨県,19
839,山梨県,19
840,山梨県,19
841,山梨県,19
842,山梨県,19
843,山梨県,19
844,山梨県,19
845,山梨県,19
846,山梨県,19
847,山梨県,19
848,山梨県,19
849,山梨県,19
850,山梨県,19
851,山梨県,19
852,山梨県,19
853,山梨県,19
854,山梨県,19
855,山梨県,19
856,山梨県,19
857,山梨県,19
858,山梨県,19
859,山梨県,19
860,山梨県,19
861,山梨県,19
862,山梨県,19
863,山梨県,19
864,長野県,20
865,長野県,20
866,長野県,20
867,長野県,20
868,長野県,20
869,長野県,20
870,長野県,20
871,長野県,20
872,長野県,20
873,長野県,20
874,長野県,20
875,長野県,20
876,長野県,20
877,長野県,20
878,長野県,20
879,長野県,20
880,長野県,20
881,長野県,20
882,長野県,20
883,長野県,20
884,長野県,20
885,長野県,20
886,長野県,20
887,長野県,20
888,長野県,20
889,長野県,20
890,長野県,20
891,長野県,20
892,長野県,20
893,長野県,20
894,長野県,20
895,長野県,20
896,長野県,20
897,長野県,20
898,長野県,20
899,長野県,20
900,長野県,20
901,長野県,20
902,長野県,20
903,長野県,20
904,長野県,20
905,長野県,20
906,長野県,20
907,長野県,20
908,長野県,20
909,長野県,20
910,長野県,20
911,長野県,20
912,長野県,20
913,長野県,20
914,長野県,20
915,長野県,20
916,長野県,20
917,長野県,20
918,長野県,20
919,長野県,20
920,長野県,20
921,長野県,20
922,長野県,20
923,長野県,20
924,長野県,20
925,長野県,20
926,長野県,20
927,長野県,20
928,長野県,20
929,長野県,20
930,長野県,20
931,長野県,20
932,長野県,20
933,長野県,20
934,長野県,20
935,長野県,20
936,長野県,20
937,長野県,20
938,長野県,20
939,長野県,20
940,長野県,20
941,長野県,20
942,長野県,20
943,長野県,20
944,岐阜県,21
945,岐阜県,21
946,岐阜県,21
947,岐阜県,21
948,岐阜県,21
949,岐阜県,21
950,岐阜県,21
951,岐阜県,21
952,岐阜県,21
953,岐阜県,21
954,岐阜県,21
955,岐阜県,21
956,岐阜県,21
957,岐阜県,21
958,岐阜県,21
959,岐阜県,21
960,岐阜県,21
961,岐阜県,21
962,岐阜県,21
963,岐阜県,21
964,岐阜県,21
965,岐阜県,21
966,岐阜県,21
967,岐阜県,21
968,岐阜県,21
969,岐阜県,21
970,岐阜県,21
971,岐阜県,21
972,岐阜県,21
973,岐阜県,21
974,岐阜県,21
975,岐阜県,21
976,岐阜県,21
977,岐阜県,21
978,岐阜県,21
979,岐阜県,21
980,岐阜県,21
981,岐阜県,21
982,岐阜県,21
983,岐阜県,21
984,岐阜県,21
985,岐阜県,21
986,静岡県,22
987,静岡県,22
988,静岡県,22
989,静岡県,22
990,静岡県,22
991,静岡県,22
992,静岡県,22
993,静岡県,22
994,静岡県,22
995,静岡県,22
996,静岡県,22
997,静岡県,22
998,静岡県,22
999,静岡県,22
1000,静岡県,22
1001,静岡県,22
1002,静岡県,22
1003,静岡県,22
1004,静岡県,22
1005,静岡県,22
1006,静岡県,22
1007,静岡県,22
1008,静岡県,22
1009,静岡県,22
1010,静岡県,22
1011,静岡県,22
1012,静岡県,22
1013,静岡県,22
1014,静岡県,22
1015,静岡県,22
1016,静岡県,22
1017,静岡県,22
1018,静岡県,22
1019,静岡県,22
1020,静岡県,22
1021,愛知県,23
1022,愛知県,23
1023,愛知県,23
1024,愛知県,23
1025,愛知県,23
1026,愛知県,23
1027,愛知県,23
1028,愛知県,23
1029,愛知県,23
1030,愛知県,23
1031,愛知県,23
1032,愛知県,23
1033,愛知県,23
1034,愛知県,23
1035,愛知県,23
1036,愛知県,23
1037,愛知県,23
1038,愛知県,23
1039,愛知県,23
1040,愛知県,23
1041,愛知県,23
1042,愛知県,23
1043,愛知県,23
1044,愛知県,23
1045,愛知県,23
1046,愛知県,23
1047,愛知県,23
1048,愛知県,23
1049,愛知県,23
1050,愛知県,23
1051,愛知県,23
1052,愛知県,23
1053,愛知県,23
1054,愛知県,23
1055,愛知県,23
1056,愛知県,23
1057,愛知県,23
1058,愛知県,23
1059,愛知県,23
1060,愛知県,23
1061,愛知県,23
1062,愛知県,23
1063,愛知県,23
1064,愛知県,23
1065,愛知県,23
1066,愛知県,23
1067,愛知県,23
1068,愛知県,23
1069,愛知県,23
1070,愛知県,23
1071,愛知県,23
1072,愛知県,23
1073,愛知県,23
1074,愛知県,23
1075,愛知県,23
1076,愛知県,23
1077,愛知県,23
1078,愛知県,23
1079,愛知県,23
1080,愛知県,23
1081,三重県,24
1082,三重県,24
1083,三重県,24
1084,三重県,24
1085,三重県,24
1086,三重県,24
1087,三重県,24
1088,三重県,24
1089,三重県,24
1090,三重県,24
1091,三重県,24
1092,三重県,24
1093,三重県,24
1094,三重県,24
1095,三重県,24
1096,三重県,24
1097,三重県,24
1098,三重県,24
1099,三重県,24
1100,三重県,24
1101,三重県,24
1102,三重県,24
1103,三重県,24
1104,三重県,24
1105,三重県,24
1106,三重県,24
1107,三重県,24
1108,三重県,24
1109,三重県,24
1110,滋賀県,25
1111,滋賀県,25
1112,滋賀県,25
1113,滋賀県,25
1114,滋賀県,25
1115,滋賀県,25
1116,滋賀県,25
1117,滋賀県,25
1118,滋賀県,25
1119,滋賀県,25
1120,滋賀県,25
1121,滋賀県,25
1122,滋賀県,25
1123,滋賀県,25
1124,滋賀県,25
1125,滋賀県,25
1126,滋賀県,25
1127,滋賀県,25
1128,滋賀県,25
1129,滋賀県,25
1130,滋賀県,25
1131,滋賀県,25
1132,滋賀県,25
1133,滋賀県,25
1134,滋賀県,25
1135,滋賀県,25
1136,京都府,26
1137,京都府,26
1138,京都府,26
1139,京都府,26
1140,京都府,26
1141,京都府,26
1142,京都府,26
1143,京都府,26
1144,京都府,26
1145,京都府,26
1146,京都府,26
1147,京都府,26
1148,京都府,26
1149,京都府,26
1150,京都府,26
1151,京都府,26
1152,京都府,26
1153,京都府,26
1154,京都府,26
1155,京都府,26
1156,京都府,26
1157,京都府,26
1158,京都府,26
1159,京都府,26
1160,京都府,26
1161,大阪府,27
1162,大阪府,27
1163,大阪府,27
1164,大阪府,27
1165,大阪府,27
1166,大阪府,27
1167,大阪府,27
1168,大阪府,27
1169,大阪府,27
1170,大阪府,27
1171,大阪府,27
1172,大阪府,27
1173,大阪府,27
1174,大阪府,27
1175,大阪府,27
1176,大阪府,27
1177,大阪府,27
1178,大阪府,27
1179,大阪府,27
1180,大阪府,27
1181,大阪府,27
1182,大阪府,27
1183,大阪府,27
1184,大阪府,27
1185,大阪府,27
1186,大阪府,27
1187,大阪府,27
1188,大阪府,27
1189,大阪府,27
1190,大阪府,27
1191,大阪府,27
1192,大阪府,27
1193,大阪府,27
1194,大阪府,27
1195,大阪府,27
1196,大阪府,27
1197,大阪府,27
1198,大阪府,27
1199,大阪府,27
1200,大阪府,27
1201,大阪府,27
1202,兵庫県,28
1203,兵庫県,28
1204,兵庫県,28
1205,兵庫県,28
1206,兵庫県,28
1207,兵庫県,28
1208,兵庫県,28
1209,兵庫県,28
1210,兵庫県,28
1211,兵庫県,28
1212,兵庫県,28
1213,兵庫県,28
1214,兵庫県,28
1215,兵庫県,28
1216,兵庫県,28
1217,兵庫県,28
1218,兵庫県,28
1219,兵庫県,28
1220,兵庫県,28
1221,兵庫県,28
1222,兵庫県,28
1223,兵庫県,28
1224,兵庫県,28
1225,兵庫県,28
1226,兵庫県,28
1227,兵庫県,28
1228,兵庫県,28
1229,兵庫県,28
1230,兵庫県,28
1231,兵庫県,28
1232,兵庫県,28
1233,兵庫県,28
1234,兵庫県,28
1235,兵庫県,28
1236,兵庫県,28
1237,兵庫県,28
1238,兵庫県,28
1239,兵庫県,28
1240,兵庫県,28
1241,兵庫県,28
1242,奈良県,29
1243,奈良県,29
1244,奈良県,29
1245,奈良県,29
1246,奈良県,29
1247,奈良県,29
1248,奈良県,29
1249,奈良県,29
1250,奈良県,29
1251,奈良県,29
1252,奈良県,29
1253,奈良県,29
1254,奈良県,29
1255,奈良県,29
1256,奈良県,29
1257,奈良県,29
1258,奈良県,29
1259,奈良県,29
1260,奈良県,29
1261,奈良県,29
1262,奈良県,29
1263,奈良県,29
1264,奈良県,29
1265,奈良県,29
1266,奈良県,29
1267,奈良県,29
1268,奈良県,29
1269,奈良県,29
1270,奈良県,29
1271,奈良県,29
1272,奈良県,29
1273,奈良県,29
1274,奈良県,29
1275,奈良県,29
1276,奈良県,29
1277,奈良県,29
1278,奈良県,29
1279,奈良県,29
1280,奈良県,29
1281,和歌山県,30
1282,和歌山県,30
1283,和歌山県,30
1284,和歌山県,30
1285,和歌山県,30
1286,和歌山県,30
1287,和歌山県,30
1288,和歌山県,30
1289,和歌山県,30
1290,和歌山県,30
1291,和歌山県,30
1292,和歌山県,30
1293,和歌山県,30
1294,和歌山県,30
1295,和歌山県,30
1296,和歌山県,30
1297,和歌山県,30
1298,和歌山県,30
1299,和歌山県,30
1300,和歌山県,30
1301,和歌山県,30
1302,和歌山県,30
1303,和歌山県,30
1304,和歌山県,30
1305,和歌山県,30
1306,和歌山県,30
1307,和歌山県,30
1308,和歌山県,30
1309,和歌山県,30
1310,和歌山県,30
1311,鳥取県,31
1312,鳥取県,31
1313,鳥取県,31
1314,鳥取県,31
1315,鳥取県,31
1316,鳥取県,31
1317,鳥取県,31
1318,鳥取県,31
1319,鳥取県,31
1320,鳥取県,31
1321,鳥取県,31
1322,鳥取県,31
1323,鳥取県,31
1324,鳥取県,31
1325,鳥取県,31
1326,鳥取県,31
1327,鳥取県,31
1328,鳥取県,31
1329,鳥取県,31
1330,島根県,32
1331,島根県,32
1332,島根県,32
1333,島根県,32
1334,島根県,32
1335,島根県,32
1336,島根県,32
1337,島根県,32
1338,島根県,32
1339,島根県,32
1340,島根県,32
1341,島根県,32
1342,島根県,32
1343,島根県,32
1344,島根県,32
1345,島根県,32
1346,島根県,32
1347,島根県,32
1348,島根県,32
1349,島根県,32
1350,島根県,32
1351,岡山県,33
1352,岡山県,33
1353,岡山県,33
1354,岡山県,33
1355,岡山県,33
1356,岡山県,33
1357,岡山県,33
1358,岡山県,33
1359,岡山県,33
1360,岡山県,33
1361,岡山県,33
1362,岡山県,33
1363,岡山県,33
1364,岡山県,33
1365,岡山県,33
1366,岡山県,33
1367,岡山県,33
1368,岡山県,33
1369,岡山県,33
1370,岡山県,33
1371,岡山県,33
1372,岡山県,33
1373,岡山県,33
1374,岡山県,33
1375,岡山県,33
1376,岡山県,33
1377,広島県,34
1378,広島県,34
1379,広島県,34
1380,広島県,34
1381,広島県,34
1382,広島県,34
1383,広島県,34
1384,広島県,34
1385,広島県,34
1386,広島県,34
1387,広島県,34
1388,広島県,34
1389,広島県,34
1390,広島県,34
1391,広島県,34
1392,広島県,34
1393,広島県,34
1394,広島県,34
1395,広島県,34
1396,広島県,34
1397,広島県,34
1398,広島県,34
1399,山口県,35
1400,山口県,35
1401,山口県,35
1402,山口県,35
1403,山口県,35
1404,山口県,35
1405,山口県,35
1406,山口県,35
1407,山口県,35
1408,山口県,35
1409,山口県,35
1410,山口県,35
1411,山口県,35
1412,山口県,35
1413,山口県,35
1414,山口県,35
1415,山口県,35
1416,山口県,35
1417,山口県,35
1418,山口県,35
1419,徳島県,36
1420,徳島県,36
1421,徳島県,36
1422,徳島県,36
1423,徳島県,36
1424,徳島県,36
1425,徳島県,36
1426,徳島県,36
1427,徳島県,36
1428,徳島県,36
1429,徳島県,36
1430,徳島県,36
1431,徳島県,36
1432,徳島県,36
1433,徳島県,36
1434,徳島県,36
1435,徳島県,36
1436,徳島県,36
1437,徳島県,36
1438,徳島県,36
1439,徳島県,36
1440,徳島県,36
1441,徳島県,36
1442,徳島県,36
1443,香川県,37
1444,香川県,37
1445,香川県,37
1446,香川県,37
1447,香川県,37
1448,香川県,37
1449,香川県,37
1450,香川県,37
1451,香川県,37
1452,香川県,37
1453,香川県,37
1454,香川県,37
1455,香川県,37
1456,香川県,37
1457,香川県,37
1458,香川県,37
1459,香川県,37
1460,愛媛県,38
1461,愛媛県,38
1462,愛媛県,38
1463,愛媛県,38
1464,愛媛県,38
1465,愛媛県,38
1466,愛媛県,38
1467,愛媛県,38
1468,愛媛県,38
1469,愛媛県,38
1470,愛媛県,38
1471,愛媛県,38
1472,愛媛県,38
1473,愛媛県,38
1474,愛媛県,38
1475,愛媛県,38
1476,愛媛県,38
1477,愛媛県,38
1478,愛媛県,38
1479,愛媛県,38
1480,高知県,39
1481,高知県,39
1482,高知県,39
1483,高知県,39
1484,高知県,39
1485,高知県,39
1486,高知県,39
1487,高知県,39
1488,高知県,39
1489,高知県,39
1490,高知県,39
1491,高知県,39
1492,高知県,39
1493,高知県,39
1494,高知県,39
1495,高知県,39
1496,高知県,39
1497,高知県,39
1498,高知県,39
1499,高知県,39
1500,高知県,39
1501,高知県,39
1502,高知県,39
1503,高知県,39
1504,高知県,39
1505,高知県,39
1506,高知県,39
1507,高知県,39
1508,高知県,39
1509,高知県,39
1510,高知県,39
1511,高知県,39
1512,高知県,39
1513,高知県,39
1514,福岡県,40
1515,福岡県,40
1516,福岡県,40
1517,福岡県,40
1518,福岡県,40
1519,福岡県,40
1520,福岡県,40
1521,福岡県,40
1522,福岡県,40
1523,福岡県,40
1524,福岡県,40
1525,福岡県,40
1526,福岡県,40
1527,福岡県,40
1528,福岡県,40
1529,福岡県,40
1530,福岡県,40
1531,福岡県,40
1532,福岡県,40
1533,福岡県,40
1534,福岡県,40
1535,福岡県,40
