,都道府県名,都道府県番号
254,青森県,2
255,青森県,2
256,青森県,2
257,青森県,2
258,青森県,2
259,青森県,2
260,青森県,2
261,青森県,2
262,青森県,2
263,青森県,2
264,青森県,2
265,青森県,2
266,青森県,2
267,岩手県,3
268,岩手県,3
269,岩手県,3
270,岩手県,3
271,岩手県,3
272,岩手県,3
273,岩手県,3
274,岩手県,3
275,岩手県,3
276,岩手県,3
277,岩手県,3
278,岩手県,3
279,岩手県,3
280,岩手県,3
281,岩手県,3
282,岩手県,3
283,岩手県,3
284,岩手県,3
285,岩手県,3
286,岩手県,3
287,岩手県,3
288,岩手県,3
289,岩手県,3
290,岩手県,3
291,岩手県,3
292,岩手県,3
293,岩手県,3
294,岩手県,3
295,岩手県,3
296,岩手県,3
297,岩手県,3
298,岩手県,3
299,岩手県,3
300,岩手県,3
301,岩手県,3
302,岩手県,3
303,岩手県,3
304,岩手県,3
305,岩手県,3
306,岩手県,3
307,岩手県,3
308,岩手県,3
309,岩手県,3
310,岩手県,3
311,岩手県,3
312,岩手県,3
313,岩手県,3
314,岩手県,3
315,岩手県,3
316,岩手県,3
317,岩手県,3
318,岩手県,3
319,岩手県,3
320,岩手県,3
321,岩手県,3
322,岩手県,3
323,岩手県,3
324,岩手県,3
325,宮城県,4
326,宮城県,4
327,宮城県,4
328,宮城県,4
329,宮城県,4
330,宮城県,4
331,宮城県,4
332,宮城県,4
333,宮城県,4
334,宮城県,4
335,宮城県,4
336,宮城県,4
337,宮城県,4
338,宮城県,4
339,宮城県,4
340,宮城県,4
341,宮城県,4
342,宮城県,4
343,宮城県,4
344,宮城県,4
345,宮城県,4
346,宮城県,4
347,宮城県,4
348,宮城県,4
349,宮城県,4
350,宮城県,4
351,宮城県,4
352,宮城県,4
353,宮城県,4
354,宮城県,4
355,宮城県,4
356,宮城県,4
357,宮城県,4
358,宮城県,4
359,宮城県,4
360,宮城県,4
361,宮城県,4
362,宮城県,4
363,宮城県,4
364,宮城県,4
365,宮城県,4
366,宮城県,4
367,宮城県,4
368,宮城県,4
369,秋田県,5
370,秋田県,5
371,秋田県,5
372,秋田県,5
373,秋田県,5
374,秋田県,5
375,秋田県,5
376,秋田県,5
377,秋田県,5
378,秋田県,5
379,秋田県,5
380,秋田県,5
381,秋田県,5
382,秋田県,5
383,秋田県,5
384,秋田県,5
385,秋田県,5
386,秋田県,5
387,秋田県,5
388,秋田県,5
389,秋田県,5
390,秋田県,5
391,秋田県,5
392,秋田県,5
393,秋田県,5
394,秋田県,5
395,秋田県,5
396,秋田県,5
397,秋田県,5
398,秋田県,5
399,秋田県,5
400,秋田県,5
401,秋田県,5
402,秋田県,5
403,秋田県,5
404,秋田県,5
405,秋田県,5
406,秋田県,5
407,秋田県,5
408,秋田県,5
409,秋田県,5
410,秋田県,5
411,山形県,6
412,山形県,6
413,山形県,6
414,山形県,6
415,山形県,6
416,山形県,6
417,山形県,6
418,山形県,6
419,山形県,6
420,山形県,6
421,山形県,6
422,山形県,6
423,山形県,6
424,山形県,6
425,山形県,6
426,山形県,6
427,山形県,6
428,山形県,6
429,山形県,6
430,山形県,6
431,山形県,6
432,山形県,6
433,山形県,6
434,山形県,6
435,山形県,6
436,山形県,6
437,山形県,6
438,山形県,6
439,山形県,6
440,山形県,6
441,山形県,6
442,山形県,6
443,山形県,6
444,山形県,6
445,山形県,6
446,山形県,6
447,山形県,6
448,山形県,6
449,山形県,6
450,山形県,6
451,山形県,6
452,山形県,6
453,山形県,6
454,山形県,6
455,福島県,7
456,福島県,7
457,福島県,7
458,福島県,7
459,福島県,7
460,福島県,7
461,福島県,7
462,福島県,7
463,福島県,7
464,福島県,7
465,福島県,7
466,福島県,7
467,福島県,7
468,福島県,7
469,福島県,7
470,福島県,7
471,福島県,7
472,福島県,7
473,福島県,7
474,福島県,7
475,福島県,7
476,福島県,7
477,福島県,7
478,福島県,7
479,福島県,7
480,福島県,7
481,福島県,7
482,福島県,7
483,福島県,7
484,福島県,7
485,福島県,7
486,福島県,7
487,福島県,7
488,福島県,7
489,福島県,7
490,福島県,7
491,福島県,7
492,福島県,7
493,福島県,7
494,福島県,7
495,福島県,7
496,福島県,7
497,福島県,7
498,福島県,7
499,福島県,7
500,福島県,7
501,福島県,7
502,福島県,7
503,福島県,7
504,福島県,7
505,福島県,7
506,福島県,7
507,福島県,7
508,福島県,7
509,福島県,7
510,福島県,7
511,福島県,7
512,福島県,7
513,福島県,7
514,福島県,7
515,福島県,7
516,福島県,7
517,福島県,7
518,福島県,7
519,福島県,7
520,福島県,7
521,福島県,7
522,福島県,7
523,福島県,7
524,福島県,7
525,福島県,7
526,福島県,7
527,福島県,7
528,福島県,7
529,福島県,7
530,福島県,7
531,福島県,7
532,福島県,7
533,福島県,7
534,福島県,7
535,福島県,7
536,福島県,7
537,福島県,7
538,茨城県,8
539,茨城県,8
540,茨城県,8
541,茨城県,8
542,茨城県,8
543,茨城県,8
544,茨城県,8
545,茨城県,8
546,茨城県,8
547,茨城県,8
548,茨城県,8
549,茨城県,8
550,茨城県,8
551,茨城県,8
552,茨城県,8
553,茨城県,8
554,茨城県,8
555,茨城県,8
556,茨城県,8
557,茨城県,8
558,茨城県,8
559,茨城県,8
560,茨城県,8
561,茨城県,8
562,茨城県,8
563,茨城県,8
564,茨城県,8
565,茨城県,8
566,茨城県,8
567,茨城県,8
568,茨城県,8
569,茨城県,8
570,茨城県,8
571,茨城県,8
572,茨城県,8
573,茨城県,8
574,茨城県,8
575,茨城県,8
576,茨城県,8
577,茨城県,8
578,茨城県,8
579,茨城県,8
580,茨城県,8
581,茨城県,8
582,茨城県,8
583,茨城県,8
584,茨城県,8
585,茨城県,8
586,茨城県,8
587,茨城県,8
588,茨城県,8
589,茨城県,8
590,茨城県,8
591,茨城県,8
592,茨城県,8
593,茨城県,8
594,茨城県,8
595,茨城県,8
596,茨城県,8
597,茨城県,8
598,茨城県,8
599,茨城県,8
600,栃木県,9
601,栃木県,9
602,栃木県,9
603,栃木県,9
604,栃木県,9
605,栃木県,9
606,栃木県,9
607,栃木県,9
608,栃木県,9
609,栃木県,9
610,栃木県,9
611,栃木県,9
612,栃木県,9
613,栃木県,9
614,栃木県,9
615,栃木県,9
616,栃木県,9
617,栃木県,9
618,栃木県,9
619,栃木県,9
620,栃木県,9
621,栃木県,9
622,栃木県,9
623,栃木県,9
624,栃木県,9
625,栃木県,9
626,栃木県,9
627,栃木県,9
628,栃木県,9
629,栃木県,9
630,栃木県,9
631,栃木県,9
632,栃木県,9
633,栃木県,9
634,栃木県,9
635,栃木県,9
636,栃木県,9
637,栃木県,9
638,栃木県,9
639,栃木県,9
640,栃木県,9
641,栃木県,9
642,栃木県,9
643,栃木県,9
644,群馬県,10
645,群馬県,10
646,群馬県,10
647,群馬県,10
648,群馬県,10
649,群馬県,10
650,群馬県,10
651,群馬県,10
652,群馬県,10
653,群馬県,10
654,群馬県,10
655,群馬県,10
656,群馬県,10
657,群馬県,10
658,群馬県,10
659,群馬県,10
660,群馬県,10
661,群馬県,10
662,群馬県,10
663,群馬県,10
664,群馬県,10
665,群馬県,10
666,群馬県,10
667,群馬県,10
668,群馬県,10
669,群馬県,10
670,群馬県,10
671,群馬県,10
672,群馬県,10
673,群馬県,10
674,群馬県,10
675,群馬県,10
676,群馬県,10
677,群馬県,10
678,群馬県,10
679,群馬県,10
680,群馬県,10
681,群馬県,10
682,群馬県,10
683,群馬県,10
684,群馬県,10
685,群馬県,10
686,群馬県,10
687,群馬県,10
688,群馬県,10
689,群馬県,10
690,群馬県,10
691,群馬県,10
692,群馬県,10
693,群馬県,10
694,群馬県,10
695,群馬県,10
696,群馬県,10
697,群馬県,10
698,群馬県,10
699,群馬県,10
700,群馬県,10
701,群馬県,10
702,埼玉県,11
703,埼玉県,11
704,埼玉県,11
705,埼玉県,11
706,埼玉県,11
707,埼玉県,11
708,埼玉県,11
709,埼玉県,11
710,埼玉県,11
711,埼玉県,11
712,埼玉県,11
713,埼玉県,11
714,埼玉県,11
715,埼玉県,11
716,埼玉県,11
717,埼玉県,11
718,埼玉県,11
719,埼玉県,11
720,埼玉県,11
721,埼玉県,11
722,埼玉県,11
723,埼玉県,11
724,埼玉県,11
725,埼玉県,11
726,埼玉県,11
727,埼玉県,11
728,埼玉県,11
729,埼玉県,11
730,埼玉県,11
731,埼玉県,11
732,埼玉県,11
733,埼玉県,11
734,埼玉県,11
735,埼玉県,11
736,埼玉県,11
737,埼玉県,11
738,埼玉県,11
739,埼玉県,11
740,埼玉県,11
741,埼玉県,11
742,埼玉県,11
743,埼玉県,11
744,埼玉県,11
745,埼玉県,11
746,埼玉県,11
747,埼玉県,11
748,埼玉県,11
749,埼玉県,11
750,埼玉県,11
751,埼玉県,11
752,埼玉県,11
753,埼玉県,11
754,埼玉県,11
755,埼玉県,11
756,埼玉県,11
757,埼玉県,11
758,埼玉県,11
759,埼玉県,11
760,埼玉県,11
761,埼玉県,11
762,埼玉県,11
763,埼玉県,11
764,埼玉県,11
765,埼玉県,11
766,埼玉県,11
767,埼玉県,11
768,埼玉県,11
769,埼玉県,11
770,埼玉県,11
771,埼玉県,11
772,埼玉県,11
773,埼玉県,11
774,埼玉県,11
775,埼玉県,11
776,埼玉県,11
777,埼玉県,11
778,埼玉県,11
779,埼玉県,11
780,埼玉県,11
781,埼玉県,11
782,埼玉県,11
783,埼玉県,11
784,埼玉県,11
785,埼玉県,11
786,千葉県,12
787,千葉県,12
788,千葉県,12
789,千葉県,12
790,千葉県,12
791,千葉県,12
792,千葉県,12
793,千葉県,12
794,千葉県,12
795,千葉県,12
796,千葉県,12
797,千葉県,12
798,千葉県,12
799,千葉県,12
800,千葉県,12
801,千葉県,12
802,千葉県,12
803,千葉県,12
804,千葉県,12
805,千葉県,12
806,千葉県,12
807,千葉県,12
808,千葉県,12
809,千葉県,12
810,千葉県,12
811,千葉県,12
812,千葉県,12
813,千葉県,12
814,千葉県,12
815,千葉県,12
816,千葉県,12
817,千葉県,12
818,千葉県,12
819,千葉県,12
820,千葉県,12
821,千葉県,12
822,千葉県,12
823,千葉県,12
824,千葉県,12
825,千葉県,12
826,千葉県,12
827,千葉県,12
828,千葉県,12
829,千葉県,12
830,千葉県,12
831,千葉県,12
832,千葉県,12
833,千葉県,12
834,千葉県,12
835,千葉県,12
836,千葉県,12
837,千葉県,12
838,千葉県,12
839,千葉県,12
840,千葉県,12
841,千葉県,12
842,千葉県,12
843,千葉県,12
844,千葉県,12
845,千葉県,12
846,千葉県,12
847,千葉県,12
848,千葉県,12
849,千葉県,12
850,千葉県,12
851,千葉県,12
852,千葉県,12
853,千葉県,12
854,千葉県,12
855,千葉県,12
856,千葉県,12
857,千葉県,12
858,千葉県,12
859,千葉県,12
860,千葉県,12
861,千葉県,12
862,東京都,13
863,東京都,13
864,東京都,13
865,東京都,13
866,東京都,13
867,東京都,13
868,東京都,13
869,東京都,13
870,東京都,13
871,東京都,13
872,東京都,13
873,東京都,13
874,東京都,13
875,東京都,13
876,東京都,13
877,東京都,13
878,東京都,13
879,東京都,13
880,東京都,13
881,東京都,13
882,東京都,13
883,東京都,13
884,東京都,13
885,東京都,13
886,東京都,13
887,東京都,13
888,東京都,13
889,東京都,13
890,東京都,13
891,東京都,13
892,東京都,13
893,東京都,13
894,東京都,13
895,東京都,13
896,東京都,13
897,東京都,13
898,東京都,13
899,東京都,13
900,東京都,13
901,東京都,13
902,東京都,13
903,東京都,13
904,東京都,13
905,東京都,13
906,東京都,13
907,東京都,13
908,東京都,13
909,東京都,13
910,東京都,13
911,東京都,13
912,東京都,13
913,東京都,13
914,東京都,13
915,東京都,13
916,東京都,13
917,東京都,13
918,東京都,13
919,東京都,13
920,東京都,13
921,東京都,13
922,東京都,13
923,東京都,13
924,神奈川県,14
925,神奈川県,14
926,神奈川県,14
927,神奈川県,14
928,神奈川県,14
929,神奈川県,14
930,神奈川県,14
931,神奈川県,14
932,神奈川県,14
933,神奈川県,14
934,神奈川県,14
935,神奈川県,14
936,神奈川県,14
937,神奈川県,14
938,神奈川県,14
939,神奈川県,14
940,神奈川県,14
941,神奈川県,14
942,神奈川県,14
943,神奈川県,14
944,神奈川県,14
945,神奈川県,14
946,神奈川県,14
947,神奈川県,14
948,神奈川県,14
949,神奈川県,14
950,神奈川県,14
951,神奈川県,14
952,神奈川県,14
953,神奈川県,14
954,神奈川県,14
955,神奈川県,14
956,神奈川県,14
957,神奈川県,14
958,神奈川県,14
959,新潟県,15
960,新潟県,15
961,新潟県,15
962,新潟県,15
963,新潟県,15
964,新潟県,15
965,新潟県,15
966,新潟県,15
967,新潟県,15
968,新潟県,15
969,新潟県,15
970,新潟県,15
971,新潟県,15
972,新潟県,15
973,新潟県,15
974,新潟県,15
975,新潟県,15
976,新潟県,15
977,新潟県,15
978,新潟県,15
979,新潟県,15
980,新潟県,15
981,新潟県,15
982,新潟県,15
983,新潟県,15
984,新潟県,15
985,新潟県,15
986,新潟県,15
987,新潟県,15
988,新潟県,15
989,新潟県,15
990,新潟県,15
991,新潟県,15
992,新潟県,15
993,新潟県,15
994,新潟県,15
995,新潟県,15
996,新潟県,15
997,新潟県,15
998,新潟県,15
999,新潟県,15
1000,新潟県,15
1001,新潟県,15
1002,新潟県,15
1003,新潟県,15
1004,新潟県,15
1005,新潟県,15
1006,新潟県,15
1007,新潟県,15
1008,新潟県,15
1009,新潟県,15
1010,富山県,16
1011,富山県,16
1012,富山県,16
1013,富山県,16
1014,富山県,16
1015,富山県,16
1016,富山県,16
1017,富山県,16
1018,富山県,16
1019,富山県,16
1020,富山県,16
1021,富山県,16
1022,富山県,16
1023,富山県,16
1024,富山県,16
1025,富山県,16
1026,富山県,16
1027,富山県,16
1028,富山県,16
1029,富山県,16
1030,富山県,16
1031,石川県,17
1032,石川県,17
1033,石川県,17
1034,石川県,17
1035,石川県,17
1036,石川県,17
1037,石川県,17
1038,石川県,17
1039,石川県,17
1040,石川県,17
1041,石川県,17
1042,石川県,17
1043,石川県,17
1044,石川県,17
1045,石川県,17
1046,石川県,17
1047,石川県,17
1048,石川県,17
1049,石川県,17
1050,石川県,17
1051,石川県,17
1052,石川県,17
1053,福井県,18
1054,福井県,18
1055,福井県,18
1056,福井県,18
1057,福井県,18
1058,福井県,18
1059,福井県,18
1060,福井県,18
1061,福井県,18
1062,福井県,18
1063,福井県,18
1064,福井県,18
1065,福井県,18
1066,福井県,18
1067,福井県,18
1068,福井県,18
1069,福井県,18
1070,福井県,18
1071,福井県,18
1072,福井県,18
1073,福井県,18
1074,福井県,18
1075,福井県,18
1076,福井県,18
1077,福井県,18
1078,福井県,18
1079,福井県,18
1080,福井県,18
1081,山梨県,19
1082,山梨県,19
1083,山梨県,19
1084,山梨県,19
1085,山梨県,19
1086,山梨県,19
1087,山梨県,19
1088,山梨県,19
1089,山梨県,19
1090,山梨県,19
1091,山梨県,19
1092,山梨県,19
1093,山梨県,19
1094,山梨県,19
1095,山梨県,19
1096,山梨県,19
1097,山梨県,19
1098,山梨県,19
1099,山梨県,19
1100,山梨県,19
1101,山梨県,19
1102,山梨県,19
1103,山梨県,19
1104,山梨県,19
1105,山梨県,19
1106,山梨県,19
1107,山梨県,19
1108,山梨県,19
1109,山梨県,19
1110,山梨県,19
1111,山梨県,19
1112,山梨県,19
1113,山梨県,19
1114,山梨県,19
1115,山梨県,19
1116,山梨県,19
1117,山梨県,19
1118,山梨県,19
1119,長野県,20
1120,長野県,20
1121,長野県,20
1122,長野県,20
1123,長野県,20
1124,長野県,20
1125,長野県,20
1126,長野県,20
1127,長野県,20
1128,長野県,20
1129,長野県,20
1130,長野県,20
1131,長野県,20
1132,長野県,20
1133,長野県,20
1134,長野県,20
1135,長野県,20
1136,長野県,20
1137,長野県,20
1138,長野県,20
1139,長野県,20
1140,長野県,20
1141,長野県,20
1142,長野県,20
1143,長野県,20
1144,長野県,20
1145,長野県,20
1146,長野県,20
1147,長野県,20
1148,長野県,20
1149,長野県,20
1150,長野県,20
1151,長野県,20
1152,長野県,20
1153,長野県,20
1154,長野県,20
1155,長野県,20
1156,長野県,20
1157,長野県,20
1158,長野県,20
1159,長野県,20
1160,長野県,20
1161,長野県,20
1162,長野県,20
1163,長野県,20
1164,長野県,20
1165,長野県,20
1166,長野県,20
1167,長野県,20
1168,長野県,20
1169,長野県,20
1170,長野県,20
1171,長野県,20
1172,長野県,20
1173,長野県,20
1174,長野県,20
1175,長野県,20
1176,長野県,20
1177,長野県,20
1178,長野県,20
1179,長野県,20
1180,長野県,20
1181,長野県,20
1182,長野県,20
1183,長野県,20
1184,長野県,20
1185,長野県,20
1186,長野県,20
1187,長野県,20
1188,長野県,20
1189,長野県,20
1190,長野県,20
1191,長野県,20
1192,長野県,20
1193,長野県,20
1194,長野県,20
1195,長野県,20
1196,長野県,20
1197,長野県,20
1198,長野県,20
1199,長野県,20
1200,長野県,20
1201,長野県,20
1202,長野県,20
1203,長野県,20
1204,長野県,20
1205,長野県,20
1206,長野県,20
1207,長野県,20
1208,長野県,20
1209,長野県,20
1210,長野県,20
1211,長野県,20
1212,長野県,20
1213,長野県,20
1214,長野県,20
1215,長野県,20
1216,長野県,20
1217,長野県,20
1218,長野県,20
1219,長野県,20
1220,長野県,20
1221,岐阜県,21
1222,岐阜県,21
1223,岐阜県,21
1224,岐阜県,21
1225,岐阜県,21
1226,岐阜県,21
1227,岐阜県,21
1228,岐阜県,21
1229,岐阜県,21
1230,岐阜県,21
1231,岐阜県,21
1232,岐阜県,21
1233,岐阜県,21
1234,岐阜県,21
1235,岐阜県,21
1236,岐阜県,21
1237,岐阜県,21
1238,岐阜県,21
1239,岐阜県,21
1240,岐阜県,21
1241,岐阜県,21
1242,岐阜県,21
1243,岐阜県,21
1244,岐阜県,21
1245,岐阜県,21
1246,岐阜県,21
1247,岐阜県,21
1248,岐阜県,21
1249,岐阜県,21
1250,岐阜県,21
1251,岐阜県,21
1252,岐阜県,21
1253,岐阜県,21
1254,岐阜県,21
1255,岐阜県,21
1256,岐阜県,21
1257,岐阜県,21
1258,岐阜県,21
1259,岐阜県,21
1260,岐阜県,21
1261,岐阜県,21
1262,岐阜県,21
1263,岐阜県,21
1264,岐阜県,21
1265,岐阜県,21
1266,岐阜県,21
1267,岐阜県,21
1268,静岡県,22
1269,静岡県,22
1270,静岡県,22
1271,静岡県,22
1272,静岡県,22
1273,静岡県,22
1274,静岡県,22
1275,静岡県,22
1276,静岡県,22
1277,静岡県,22
1278,静岡県,22
1279,静岡県,22
1280,静岡県,22
1281,静岡県,22
1282,静岡県,22
1283,静岡県,22
1284,静岡県,22
1285,静岡県,22
1286,静岡県,22
1287,静岡県,22
1288,静岡県,22
1289,静岡県,22
1290,静岡県,22
1291,静岡県,22
1292,静岡県,22
1293,静岡県,22
1294,静岡県,22
1295,静岡県,22
1296,静岡県,22
1297,静岡県,22
1298,静岡県,22
1299,静岡県,22
1300,静岡県,22
1301,静岡県,22
1302,静岡県,22
1303,静岡県,22
1304,静岡県,22
1305,静岡県,22
1306,静岡県,22
1307,静岡県,22
1308,静岡県,22
1309,静岡県,22
1310,静岡県,22
1311,静岡県,22
1312,静岡県,22
1313,静岡県,22
1314,静岡県,22
1315,静岡県,22
1316,静岡県,22
1317,静岡県,22
1318,静岡県,22
1319,静岡県,22
1320,静岡県,22
1321,静岡県,22
1322,静岡県,22
1323,静岡県,22
1324,愛知県,23
1325,愛知県,23
1326,愛知県,23
1327,愛知県,23
1328,愛知県,23
1329,愛知県,23
1330,愛知県,23
1331,愛知県,23
1332,愛知県,23
1333,愛知県,23
1334,愛知県,23
1335,愛知県,23
1336,愛知県,23
1337,愛知県,23
1338,愛知県,23
1339,愛知県,23
1340,愛知県,23
1341,愛知県,23
1342,愛知県,23
1343,愛知県,23
1344,愛知県,23
1345,愛知県,23
1346,愛知県,23
1347,愛知県,23
1348,愛知県,23
1349,愛知県,23
1350,愛知県,23
1351,愛知県,23
1352,愛知県,23
1353,愛知県,23
1354,愛知県,23
1355,愛知県,23
1356,愛知県,23
1357,愛知県,23
1358,愛知県,23
1359,愛知県,23
1360,愛知県,23
1361,愛知県,23
1362,愛知県,23
1363,愛知県,23
1364,愛知県,23
1365,愛知県,23
1366,愛知県,23
1367,愛知県,23
1368,愛知県,23
1369,愛知県,23
1370,愛知県,23
1371,愛知県,23
1372,愛知県,23
1373,愛知県,23
1374,愛知県,23
1375,愛知県,23
1376,愛知県,23
1377,愛知県,23
1378,愛知県,23
1379,愛知県,23
1380,愛知県,23
1381,愛知県,23
1382,愛知県,23
1383,愛知県,23
1384,愛知県,23
1385,愛知県,23
1386,愛知県,23
1387,愛知県,23
1388,愛知県,23
1389,愛知県,23
1390,愛知県,23
1391,愛知県,23
1392,愛知県,23
1393,愛知県,23
1394,愛知県,23
1395,愛知県,23
1396,愛知県,23
1397,三重県,24
1398,三重県,24
1399,三重県,24
1400,三重県,24
1401,三重県,24
1402,三重県,24
1403,三重県,24
1404,三重県,24
1405,三重県,24
1406,三重県,24
1407,三重県,24
1408,三重県,24
1409,三重県,24
1410,三重県,24
1411,三重県,24
1412,三重県,24
1413,三重県,24
1414,三重県,24
1415,三重県,24
1416,三重県,24
1417,三重県,24
1418,三重県,24
1419,三重県,24
1420,三重県,24
1421,三重県,24
1422,三重県,24
1423,三重県,24
1424,三重県,24
1425,三重県,24
1426,三重県,24
1427,三重県,24
1428,三重県,24
1429,三重県,24
1430,三重県,24
1431,三重県,24
1432,三重県,24
1433,三重県,24
1434,三重県,24
1435,三重県,24
1436,三重県,24
1437,三重県,24
1438,三重県,24
1439,三重県,24
1440,三重県,24
1441,三重県,24
1442,三重県,24
1443,三重県,24
1444,滋賀県,25
1445,滋賀県,25
1446,滋賀県,25
1447,滋賀県,25
1448,滋賀県,25
1449,滋賀県,25
1450,滋賀県,25
1451,滋賀県,25
1452,滋賀県,25
1453,滋賀県,25
1454,滋賀県,25
1455,滋賀県,25
1456,滋賀県,25
1457,滋賀県,25
1458,滋賀県,25
1459,滋賀県,25
1460,滋賀県,25
1461,滋賀県,25
1462,滋賀県,25
1463,滋賀県,25
1464,滋賀県,25
1465,滋賀県,25
1466,滋賀県,25
1467,滋賀県,25
1468,滋賀県,25
1469,滋賀県,25
1470,滋賀県,25
1471,滋賀県,25
1472,滋賀県,25
1473,滋賀県,25
1474,滋賀県,25
1475,滋賀県,25
1476,滋賀県,25
1477,京都府,26
1478,京都府,26
1479,京都府,26
1480,京都府,26
1481,京都府,26
1482,京都府,26
1483,京都府,26
1484,京都府,26
1485,京都府,26
1486,京都府,26
1487,京都府,26
1488,京都府,26
1489,京都府,26
1490,京都府,26
1491,京都府,26
1492,京都府,26
1493,京都府,26
1494,京都府,26
1495,京都府,26
1496,京都府,26
1497,京都府,26
1498,京都府,26
1499,京都府,26
1500,京都府,26
1501,京都府,26
1502,京都府,26
1503,京都府,26
1504,京都府,26
1505,京都府,26
1506,京都府,26
1507,京都府,26
1508,京都府,26
1509,京都府,26
1510,京都府,26
1511,京都府,26
1512,京都府,26
1513,京都府,26
1514,大阪府,27
1515,大阪府,27
1516,大阪府,27
1517,大阪府,27
1518,大阪府,27
1519,大阪府,27
1520,大阪府,27
1521,大阪府,27
1522,大阪府,27
1523,大阪府,27
1524,大阪府,27
1525,大阪府,27
1526,大阪府,27
1527,大阪府,27
1528,大阪府,27
1529,大阪府,27
1530,大阪府,27
1531,大阪府,27
1532,大阪府,27
1533,大阪府,27
1534,大阪府,27
1535,大阪府,27
1536,大阪府,27
1537,大阪府,27
1538,大阪府,27
1539,大阪府,27
1540,大阪府,27
1541,大阪府,27
1542,大阪府,27
1543,大阪府,27
1544,大阪府,27
1545,大阪府,27
1546,大阪府,27
