,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
0,札幌市,北海道,1,2013,20130401,14304,42.8,3148,9051,6254,41.7,3116,8924,札幌市,172000,156600,143100,666,680,12800,10300,10400,9500,8600,8300,4.12.1,4.12.1,13.4.1,政令指定都市
1,仙台市,宮城県,4,2013,20130401,9534,43.1,3347,9576,3404,43.3,3401,9711,仙台市,179200,156900,142600,535,515,10480,8670,9500,8600,8100,5261,23.5.1,24.4.1,24.12.1,政令指定都市
2,さいたま市,埼玉県,11,2013,20130401,8907,40.8,3237,9809,3710,40.8,3240,9836,さいたま市,177100,−,143600,391,920,9944,8598,9770,8730,8070,7326,25.4.1,25.4.1,25.4.1,政令指定都市
3,千葉市,千葉県,12,2013,20130401,7254,41.3,3211,9900,3200,42.3,3305,10297,千葉市,174722,154922,141091,433,448,9520,8640,8835,7980,7315,6300,21.10.1,22.4.1,22.4.1,政令指定都市
4,横浜市,神奈川県,14,2013,20130401,26931,42.3,3360,11148,10565,40.8,3313,11227,横浜市,177700,161300,149700,867,1053,14280,11480,11790,10610,9530,5884,23.4.1,23.4.1,25.4.1,政令指定都市
5,川崎市,神奈川県,14,2013,20130401,13290,42.1,3289,10223,4859,40.8,3289,10399,川崎市,179600,−,144500,589,631,12500,9900,10300,9200,8300,5279,19.4.1,19.4.1,25.4.1,政令指定都市
6,相模原市,神奈川県,14,2013,20130401,4586,42.3,3261,10271,2503,42.3,3299,10396,相模原市,178800,−,144500,196,203,10620,8700,7790,7130,6700,7480,23.7.1,19.3.11,23.7.1,政令指定都市
7,新潟市,新潟県,15,2013,20130401,7382,42.3,3293,9434,2918,42.8,3313,9535,新潟市,178800,158700,144500,361,424,11630,9390,7780,7000,6530,8170,18.4.1,18.4.1,23.4.1,政令指定都市
8,静岡市,静岡県,22,2013,20130401,6248,41.1,3334,9944,2376,41.4,3354,10030,静岡市,173000,153400,139900,350,425,10000,9400,8240,7350,6630,8120,23.7.7,19.4.1,19.4.1,政令指定都市
9,浜松市,静岡県,22,2013,20130401,5572,41.8,3205,9295,2690,43.3,3317,9667,浜松市,178800,158700,144500,161,253,12770,9280,8030,7170,6480,7370,19.4.1,15.1.1,23.12.1,政令指定都市
10,名古屋市,愛知県,23,2013,20130401,25110,42.1,3248,9754,7525,41.5,3325,9940,名古屋市,172900,152400,143200,1110,1184,5000,8800,5000,5000,5000,5992,22.4.1,23.5.1,25.4.1,政令指定都市
11,京都市,京都府,26,2013,20130401,13771,43.8,3381,11256,5478,43.0,3433,10387,京都市,181000,−,145400,542,970,11120,9680,10080,9270,8640,5791,24.4.1,23.4.1,24.12.1,政令指定都市
12,大阪市,大阪府,27,2013,20130401,35689,43.2,3012,10387,9263,42.3,3152,11053,大阪市,159080,146567,136964,1211,2946,8200,8100,9600,8480,7760,5160,24.4.1,23.4.1,24.8.1,政令指定都市
13,堺市,大阪府,27,2013,20130401,5483,42.9,3162,9927,2879,42.8,3169,9928,堺市,175714,158858,147294,348,422,9520,8613,9500,8500,7800,7296,24.7.1,9.4.1,24.7.1,政令指定都市
14,神戸市,兵庫県,28,2013,20130401,14948,43.9,3419,10802,5753,43.3,3440,11048,神戸市,179400,158100,147100,392,742,11280,9435,11400,10400,9300,6070,15.4.1,18.4.1,25.4.1,政令指定都市
15,岡山市,岡山県,33,2013,20130401,5807,42.3,3337,9681,2490,44.7,3525,10344,岡山市,178800,155700,144500,216,236,11600,9200,8000,7300,6700,5969,21.8.1,23.10.1,21.8.1,政令指定都市
16,広島市,広島県,34,2013,20130401,11465,42.4,3343,9824,4050,44.8,3556,11317,広島市,173300,151500,141000,511,547,12445,9975,10070,8835,8170,7505,24.4.1,24.8.1,24.4.1,政令指定都市
17,北九州市,福岡県,40,2013,20130401,8486,43.6,3514,10096,4157,44.2,3605,10393,北九州市,175300,160700,144300,411,420,12060,9540,10028,9016,8096,6300,25.4.1,25.2.10,25.4.1,政令指定都市
18,福岡市,福岡県,40,2013,20130401,9549,42.3,3328,10219,5061,41.6,3348,10252,福岡市,172700,152400,139200,449,463,10400,9360,10600,9700,8800,7650,25.4.1,6.4.1,25.4.1,政令指定都市
